case_id,activity,event_order,exchange_rate
5263,Check exchange rate,2,0.96
5263,Check exchange rate,3,1.03
5263,Check exchange rate,4,0.96
5263,Check exchange rate,5,0.96
5263,Check exchange rate,6,1.05
5263,Check exchange rate,7,1.08
5263,Check exchange rate,8,1.09
5263,Check exchange rate,9,0.98
5263,Check exchange rate,10,1.01
5263,Check exchange rate,11,0.94
5263,Check exchange rate,12,1.08
5263,Pays by card,13,
5264,Check-in,1,
5264,Check exchange rate,2,1.01
5264,Check exchange rate,3,0.9
5264,Check exchange rate,4,0.98
5264,Check exchange rate,5,1.11
5264,Check exchange rate,6,0.96
5264,Check exchange rate,7,0.98
5264,Check exchange rate,8,0.86
5264,Check exchange rate,9,1.01
5264,Check exchange rate,10,1.14
5264,Check exchange rate,11,1.21
5264,Check exchange rate,12,1.09
5264,Pays cash,13,
5265,Check-in,1,
5265,Check exchange rate,2,0.96
5265,Check exchange rate,3,0.95
5265,Check exchange rate,4,1.06
5265,Check exchange rate,5,1.14
5265,Check exchange rate,6,1.14
5265,Check exchange rate,7,0.94
5265,Check exchange rate,8,0.96
5265,Check exchange rate,9,1.02
5265,Check exchange rate,10,1.19
5265,Check exchange rate,11,0.88
5265,Check exchange rate,12,0.89
5265,Pays cash,13,
5266,Check-in,1,
5266,Check exchange rate,2,0.97
5266,Check exchange rate,3,1.06
5266,Check exchange rate,4,0.94
5266,Check exchange rate,5,1.07
5266,Check exchange rate,6,0.97
5266,Check exchange rate,7,1.02
5266,Check exchange rate,8,1.03
5266,Check exchange rate,9,1.16
5266,Check exchange rate,10,1.03
5266,Check exchange rate,11,0.91
5266,Check exchange rate,12,0.95
5266,Pays by card,13,
5267,Check-in,1,
5267,Check exchange rate,2,0.95
5267,Check exchange rate,3,1.03
5267,Check exchange rate,4,1.03
5267,Check exchange rate,5,0.76
5267,Check exchange rate,6,0.99
5267,Check exchange rate,7,1.0
5267,Check exchange rate,8,1.01
5267,Check exchange rate,9,0.82
5267,Check exchange rate,10,1.04
5267,Check exchange rate,11,1.05
5267,Check exchange rate,12,0.91
5267,Pays by card,13,
5268,Check-in,1,
5268,Check exchange rate,2,0.91
5268,Check exchange rate,3,0.95
5268,Check exchange rate,4,1.24
5268,Check exchange rate,5,1.1
5268,Check exchange rate,6,0.97
5268,Check exchange rate,7,1.0
5268,Check exchange rate,8,0.82
5268,Check exchange rate,9,0.99
5268,Check exchange rate,10,1.02
5268,Check exchange rate,11,0.89
5268,Check exchange rate,12,1.02
5268,Pays by card,13,
5269,Check-in,1,
5269,Check exchange rate,2,1.21
5269,Check exchange rate,3,0.9
5269,Check exchange rate,4,1.03
5269,Check exchange rate,5,1.05
5269,Check exchange rate,6,1.06
5269,Check exchange rate,7,0.96
5269,Check exchange rate,8,1.18
5269,Check exchange rate,9,0.87
5269,Check exchange rate,10,1.03
5269,Check exchange rate,11,0.97
5269,Check exchange rate,12,0.92
5269,Pays cash,13,
5270,Check-in,1,
5270,Check exchange rate,2,1.15
5270,Check exchange rate,3,1.04
5270,Check exchange rate,4,1.01
5270,Check exchange rate,5,1.1
5270,Check exchange rate,6,1.1
5270,Check exchange rate,7,0.96
5270,Check exchange rate,8,1.01
5270,Check exchange rate,9,0.94
5270,Check exchange rate,10,1.02
5270,Check exchange rate,11,1.09
5270,Check exchange rate,12,1.16
5270,Pays by card,13,
5271,Check-in,1,
5271,Check exchange rate,2,0.82
5271,Check exchange rate,3,0.93
5271,Check exchange rate,4,1.12
5271,Check exchange rate,5,0.97
5271,Check exchange rate,6,0.99
5271,Check exchange rate,7,1.12
5271,Check exchange rate,8,1.06
5271,Check exchange rate,9,0.76
5271,Check exchange rate,10,1.02
5271,Check exchange rate,11,1.12
5271,Check exchange rate,12,0.86
5271,Pays by card,13,
5272,Check-in,1,
5272,Check exchange rate,2,1.07
5272,Check exchange rate,3,1.02
5272,Check exchange rate,4,0.95
5272,Check exchange rate,5,0.98
5272,Check exchange rate,6,0.96
5272,Check exchange rate,7,1.06
5272,Check exchange rate,8,1.19
5272,Check exchange rate,9,0.89
5272,Check exchange rate,10,0.96
5272,Check exchange rate,11,0.98
5272,Check exchange rate,12,0.74
5272,Pays cash,13,
5273,Check-in,1,
5273,Check exchange rate,2,1.09
5273,Check exchange rate,3,1.15
5273,Check exchange rate,4,1.06
5273,Check exchange rate,5,1.04
5273,Check exchange rate,6,0.93
5273,Check exchange rate,7,1.01
5273,Check exchange rate,8,0.94
5273,Check exchange rate,9,0.99
5273,Check exchange rate,10,1.12
5273,Check exchange rate,11,0.97
5273,Check exchange rate,12,0.86
5273,Pays cash,13,
5274,Check-in,1,
5274,Check exchange rate,2,1.08
5274,Check exchange rate,3,1.15
5274,Check exchange rate,4,1.09
5274,Check exchange rate,5,1.05
5274,Check exchange rate,6,1.02
5274,Check exchange rate,7,0.98
5274,Check exchange rate,8,0.99
5274,Check exchange rate,9,1.14
5274,Check exchange rate,10,1.07
5274,Check exchange rate,11,0.98
5274,Check exchange rate,12,0.97
5274,Pays by card,13,
5275,Check-in,1,
5275,Check exchange rate,2,1.01
5275,Check exchange rate,3,1.05
5275,Check exchange rate,4,1.11
5275,Check exchange rate,5,0.94
5275,Check exchange rate,6,0.96
5275,Check exchange rate,7,0.98
5275,Check exchange rate,8,0.99
5275,Check exchange rate,9,1.09
5275,Check exchange rate,10,0.93
5275,Check exchange rate,11,1.09
5275,Check exchange rate,12,1.14
5275,Pays by card,13,
5276,Check-in,1,
5276,Check exchange rate,2,0.87
5276,Check exchange rate,3,1.05
5276,Check exchange rate,4,1.2
5276,Check exchange rate,5,0.98
5276,Check exchange rate,6,0.84
5276,Check exchange rate,7,1.07
5276,Check exchange rate,8,0.82
5276,Check exchange rate,9,0.9
5276,Check exchange rate,10,0.97
5276,Check exchange rate,11,1.11
5276,Check exchange rate,12,1.02
5276,Pays cash,13,
5277,Check-in,1,
5277,Check exchange rate,2,0.94
5277,Check exchange rate,3,0.87
5277,Check exchange rate,4,0.88
5277,Check exchange rate,5,0.88
5277,Check exchange rate,6,1.02
5277,Check exchange rate,7,0.82
5277,Check exchange rate,8,1.21
5277,Check exchange rate,9,0.96
5277,Check exchange rate,10,0.79
5277,Check exchange rate,11,0.89
5277,Check exchange rate,12,1.06
5277,Pays cash,13,
5278,Check-in,1,
5278,Check exchange rate,2,0.94
5278,Check exchange rate,3,1.06
5278,Check exchange rate,4,1.05
5278,Check exchange rate,5,1.0
5278,Check exchange rate,6,1.04
5278,Check exchange rate,7,1.13
5278,Check exchange rate,8,1.02
5278,Check exchange rate,9,1.17
5278,Check exchange rate,10,1.04
5278,Check exchange rate,11,0.94
5278,Check exchange rate,12,0.92
5278,Pays cash,13,
5279,Check-in,1,
5279,Check exchange rate,2,0.97
5279,Check exchange rate,3,0.78
5279,Check exchange rate,4,0.83
5279,Check exchange rate,5,1.05
5279,Check exchange rate,6,1.09
5279,Check exchange rate,7,1.11
5279,Check exchange rate,8,0.87
5279,Check exchange rate,9,1.23
5279,Check exchange rate,10,1.1
5279,Check exchange rate,11,0.94
5279,Check exchange rate,12,1.02
5279,Pays by card,13,
5280,Check-in,1,
5280,Check exchange rate,2,0.98
5280,Check exchange rate,3,0.89
5280,Check exchange rate,4,1.05
5280,Check exchange rate,5,0.82
5280,Check exchange rate,6,0.99
5280,Check exchange rate,7,1.05
5280,Check exchange rate,8,0.9
5280,Check exchange rate,9,1.03
5280,Check exchange rate,10,1.08
5280,Check exchange rate,11,0.99
5280,Check exchange rate,12,1.01
5280,Pays by card,13,
5281,Check-in,1,
5281,Check exchange rate,2,1.07
5281,Check exchange rate,3,1.0
5281,Check exchange rate,4,0.99
5281,Check exchange rate,5,0.91
5281,Check exchange rate,6,1.12
5281,Check exchange rate,7,1.02
5281,Check exchange rate,8,1.02
5281,Check exchange rate,9,1.06
5281,Check exchange rate,10,0.91
5281,Check exchange rate,11,1.2
5281,Check exchange rate,12,1.16
5281,Pays cash,13,
5282,Check-in,1,
5282,Check exchange rate,2,1.14
5282,Check exchange rate,3,0.97
5282,Check exchange rate,4,1.08
5282,Check exchange rate,5,1.19
5282,Check exchange rate,6,1.08
5282,Check exchange rate,7,1.05
5282,Check exchange rate,8,0.99
5282,Check exchange rate,9,1.12
5282,Check exchange rate,10,0.9
5282,Check exchange rate,11,0.86
5282,Check exchange rate,12,0.91
5282,Pays cash,13,
5283,Check-in,1,
5283,Check exchange rate,2,1.0
5283,Check exchange rate,3,1.16
5283,Check exchange rate,4,0.97
5283,Check exchange rate,5,0.97
5283,Check exchange rate,6,0.99
5283,Check exchange rate,7,1.0
5283,Check exchange rate,8,1.08
5283,Check exchange rate,9,0.97
5283,Check exchange rate,10,1.0
5283,Check exchange rate,11,1.08
5283,Check exchange rate,12,1.0
5283,Pays by card,13,
5284,Check-in,1,
5284,Check exchange rate,2,1.03
5284,Check exchange rate,3,1.04
5284,Check exchange rate,4,0.82
5284,Check exchange rate,5,1.08
5284,Check exchange rate,6,1.06
5284,Check exchange rate,7,1.01
5284,Check exchange rate,8,1.14
5284,Check exchange rate,9,1.11
5284,Check exchange rate,10,1.04
5284,Check exchange rate,11,0.95
5284,Check exchange rate,12,0.98
5284,Pays by card,13,
5285,Check-in,1,
5285,Check exchange rate,2,0.99
5285,Check exchange rate,3,0.84
5285,Check exchange rate,4,1.06
5285,Check exchange rate,5,1.1
5285,Check exchange rate,6,1.09
5285,Check exchange rate,7,0.91
5285,Check exchange rate,8,1.04
5285,Check exchange rate,9,0.95
5285,Check exchange rate,10,0.87
5285,Check exchange rate,11,0.93
5285,Check exchange rate,12,0.72
5285,Pays cash,13,
5286,Check-in,1,
5286,Check exchange rate,2,0.94
5286,Check exchange rate,3,0.9
5286,Check exchange rate,4,1.08
5286,Check exchange rate,5,0.97
5286,Check exchange rate,6,1.05
5286,Check exchange rate,7,1.14
5286,Check exchange rate,8,0.9
5286,Check exchange rate,9,0.94
5286,Check exchange rate,10,1.05
5286,Check exchange rate,11,0.98
5286,Check exchange rate,12,0.98
5286,Pays by card,13,
5287,Check-in,1,
5287,Check exchange rate,2,1.08
5287,Check exchange rate,3,0.99
5287,Check exchange rate,4,1.1
5287,Check exchange rate,5,0.99
5287,Check exchange rate,6,0.97
5287,Check exchange rate,7,1.06
5287,Check exchange rate,8,1.01
5287,Check exchange rate,9,0.85
5287,Check exchange rate,10,0.96
5287,Check exchange rate,11,0.94
5287,Check exchange rate,12,0.99
5287,Pays cash,13,
5288,Check-in,1,
5288,Check exchange rate,2,0.89
5288,Check exchange rate,3,1.04
5288,Check exchange rate,4,0.99
5288,Check exchange rate,5,0.81
5288,Check exchange rate,6,0.95
5288,Check exchange rate,7,1.13
5288,Check exchange rate,8,0.99
5288,Check exchange rate,9,1.06
5288,Check exchange rate,10,0.99
5288,Check exchange rate,11,1.08
5288,Check exchange rate,12,1.06
5288,Pays by card,13,
5289,Check-in,1,
5289,Check exchange rate,2,1.0
5289,Check exchange rate,3,1.03
5289,Check exchange rate,4,0.89
5289,Check exchange rate,5,0.93
5289,Check exchange rate,6,0.9
5289,Check exchange rate,7,1.05
5289,Check exchange rate,8,1.09
5289,Check exchange rate,9,0.84
5289,Check exchange rate,10,1.02
5289,Check exchange rate,11,0.91
5289,Check exchange rate,12,1.17
5289,Pays cash,13,
5290,Check-in,1,
5290,Check exchange rate,2,1.0
5290,Check exchange rate,3,1.0
5290,Check exchange rate,4,0.82
5290,Check exchange rate,5,0.97
5290,Check exchange rate,6,1.16
5290,Check exchange rate,7,1.0
5290,Check exchange rate,8,1.09
5290,Check exchange rate,9,1.06
5290,Check exchange rate,10,0.94
5290,Check exchange rate,11,0.94
5290,Check exchange rate,12,1.04
5290,Pays by card,13,
5291,Check-in,1,
5291,Check exchange rate,2,0.95
5291,Check exchange rate,3,0.99
5291,Check exchange rate,4,1.06
5291,Check exchange rate,5,1.05
5291,Check exchange rate,6,1.09
5291,Check exchange rate,7,1.05
5291,Check exchange rate,8,1.15
5291,Check exchange rate,9,1.17
5291,Check exchange rate,10,1.03
5291,Check exchange rate,11,0.97
5291,Check exchange rate,12,0.98
5291,Pays by card,13,
5292,Check-in,1,
5292,Check exchange rate,2,0.89
5292,Check exchange rate,3,0.91
5292,Check exchange rate,4,0.93
5292,Check exchange rate,5,0.88
5292,Check exchange rate,6,1.11
5292,Check exchange rate,7,1.0
5292,Check exchange rate,8,1.04
5292,Check exchange rate,9,0.88
5292,Check exchange rate,10,1.12
5292,Check exchange rate,11,0.95
5292,Check exchange rate,12,1.13
5292,Pays by card,13,
5293,Check-in,1,
5293,Check exchange rate,2,1.04
5293,Check exchange rate,3,1.15
5293,Check exchange rate,4,1.13
5293,Check exchange rate,5,1.19
5293,Check exchange rate,6,0.99
5293,Check exchange rate,7,0.92
5293,Check exchange rate,8,0.88
5293,Check exchange rate,9,0.9
5293,Check exchange rate,10,1.07
5293,Check exchange rate,11,1.27
5293,Check exchange rate,12,1.15
5293,Pays by card,13,
5294,Check-in,1,
5294,Check exchange rate,2,0.87
5294,Check exchange rate,3,0.96
5294,Check exchange rate,4,0.95
5294,Check exchange rate,5,0.91
5294,Check exchange rate,6,1.1
5294,Check exchange rate,7,0.92
5294,Check exchange rate,8,1.17
5294,Check exchange rate,9,1.09
5294,Check exchange rate,10,0.97
5294,Check exchange rate,11,1.23
5294,Check exchange rate,12,0.96
5294,Pays by card,13,
5295,Check-in,1,
5295,Check exchange rate,2,0.86
5295,Check exchange rate,3,0.92
5295,Check exchange rate,4,1.12
5295,Check exchange rate,5,0.86
5295,Check exchange rate,6,1.09
5295,Check exchange rate,7,1.04
5295,Check exchange rate,8,1.04
5295,Check exchange rate,9,0.95
5295,Check exchange rate,10,0.85
5295,Check exchange rate,11,1.05
5295,Check exchange rate,12,1.09
5295,Pays cash,13,
5296,Check-in,1,
5296,Check exchange rate,2,0.99
5296,Check exchange rate,3,1.04
5296,Check exchange rate,4,0.95
5296,Check exchange rate,5,0.96
5296,Check exchange rate,6,0.95
5296,Check exchange rate,7,1.08
5296,Check exchange rate,8,1.12
5296,Check exchange rate,9,0.95
5296,Check exchange rate,10,0.96
5296,Check exchange rate,11,1.12
5296,Check exchange rate,12,1.19
5296,Pays cash,13,
5297,Check-in,1,
5297,Check exchange rate,2,1.06
5297,Check exchange rate,3,1.12
5297,Check exchange rate,4,1.01
5297,Check exchange rate,5,1.02
5297,Check exchange rate,6,1.02
5297,Check exchange rate,7,0.91
5297,Check exchange rate,8,0.91
5297,Check exchange rate,9,1.02
5297,Check exchange rate,10,0.98
5297,Check exchange rate,11,1.07
5297,Check exchange rate,12,0.96
5297,Pays by card,13,
5298,Check-in,1,
5298,Check exchange rate,2,0.9
5298,Check exchange rate,3,0.97
5298,Check exchange rate,4,1.01
5298,Check exchange rate,5,1.02
5298,Check exchange rate,6,1.07
5298,Check exchange rate,7,0.91
5298,Check exchange rate,8,1.01
5298,Check exchange rate,9,0.9
5298,Check exchange rate,10,1.06
5298,Check exchange rate,11,0.95
5298,Check exchange rate,12,1.08
5298,Pays by card,13,
5299,Check-in,1,
5299,Check exchange rate,2,1.0
5299,Check exchange rate,3,1.19
5299,Check exchange rate,4,1.0
5299,Check exchange rate,5,1.15
5299,Check exchange rate,6,1.01
5299,Check exchange rate,7,0.95
5299,Check exchange rate,8,0.99
5299,Check exchange rate,9,0.95
5299,Check exchange rate,10,0.95
5299,Check exchange rate,11,0.94
5299,Check exchange rate,12,0.97
5299,Pays by card,13,
5300,Check-in,1,
5300,Check exchange rate,2,0.96
5300,Check exchange rate,3,1.07
5300,Check exchange rate,4,1.11
5300,Check exchange rate,5,1.02
5300,Check exchange rate,6,0.99
5300,Check exchange rate,7,1.06
5300,Check exchange rate,8,0.99
5300,Check exchange rate,9,0.97
5300,Check exchange rate,10,0.91
5300,Check exchange rate,11,1.11
5300,Check exchange rate,12,0.95
5300,Pays cash,13,
5301,Check-in,1,
5301,Check exchange rate,2,0.91
5301,Check exchange rate,3,1.02
5301,Check exchange rate,4,0.98
5301,Check exchange rate,5,1.08
5301,Check exchange rate,6,0.99
5301,Check exchange rate,7,0.98
5301,Check exchange rate,8,1.1
5301,Check exchange rate,9,1.02
5301,Check exchange rate,10,1.07
5301,Check exchange rate,11,1.25
5301,Check exchange rate,12,0.8
5301,Pays by card,13,
5302,Check-in,1,
5302,Check exchange rate,2,0.94
5302,Check exchange rate,3,1.09
5302,Check exchange rate,4,1.09
5302,Check exchange rate,5,0.9
5302,Check exchange rate,6,1.03
5302,Check exchange rate,7,0.77
5302,Check exchange rate,8,1.02
5302,Check exchange rate,9,0.73
5302,Check exchange rate,10,1.04
5302,Check exchange rate,11,0.97
5302,Check exchange rate,12,0.86
5302,Pays by card,13,
5303,Check-in,1,
5303,Check exchange rate,2,1.06
5303,Check exchange rate,3,0.8
5303,Check exchange rate,4,1.23
5303,Check exchange rate,5,1.03
5303,Check exchange rate,6,1.04
5303,Check exchange rate,7,1.11
5303,Check exchange rate,8,0.99
5303,Check exchange rate,9,1.04
5303,Check exchange rate,10,1.07
5303,Check exchange rate,11,0.85
5303,Check exchange rate,12,1.05
5303,Pays by card,13,
5304,Check-in,1,
5304,Check exchange rate,2,1.2
5304,Check exchange rate,3,1.14
5304,Check exchange rate,4,0.8
5304,Check exchange rate,5,1.11
5304,Check exchange rate,6,1.01
5304,Check exchange rate,7,0.85
5304,Check exchange rate,8,0.82
5304,Check exchange rate,9,1.0
5304,Check exchange rate,10,1.17
5304,Check exchange rate,11,1.24
5304,Check exchange rate,12,1.03
5304,Pays cash,13,
5305,Check-in,1,
5305,Check exchange rate,2,0.9
5305,Check exchange rate,3,1.08
5305,Check exchange rate,4,1.03
5305,Check exchange rate,5,0.89
5305,Check exchange rate,6,0.87
5305,Check exchange rate,7,1.03
5305,Check exchange rate,8,1.01
5305,Check exchange rate,9,0.87
5305,Check exchange rate,10,0.99
5305,Check exchange rate,11,0.99
5305,Check exchange rate,12,1.07
5305,Pays cash,13,
5306,Check-in,1,
5306,Check exchange rate,2,0.84
5306,Check exchange rate,3,1.03
5306,Check exchange rate,4,1.06
5306,Check exchange rate,5,1.12
5306,Check exchange rate,6,1.03
5306,Check exchange rate,7,1.24
5306,Check exchange rate,8,1.06
5306,Check exchange rate,9,1.13
5306,Check exchange rate,10,1.1
5306,Check exchange rate,11,1.03
5306,Check exchange rate,12,1.16
5306,Pays cash,13,
5307,Check-in,1,
5307,Check exchange rate,2,1.07
5307,Check exchange rate,3,1.13
5307,Check exchange rate,4,0.88
5307,Check exchange rate,5,1.03
5307,Check exchange rate,6,0.86
5307,Check exchange rate,7,0.95
5307,Check exchange rate,8,0.95
5307,Check exchange rate,9,1.06
5307,Check exchange rate,10,0.98
5307,Check exchange rate,11,0.98
5307,Check exchange rate,12,1.1
5307,Pays by card,13,
5308,Check-in,1,
5308,Check exchange rate,2,1.03
5308,Check exchange rate,3,1.05
5308,Check exchange rate,4,0.99
5308,Check exchange rate,5,1.14
5308,Check exchange rate,6,1.03
5308,Check exchange rate,7,1.09
5308,Check exchange rate,8,0.94
5308,Check exchange rate,9,0.88
5308,Check exchange rate,10,0.98
5308,Check exchange rate,11,0.98
5308,Check exchange rate,12,0.96
5308,Pays by card,13,
5309,Check-in,1,
5309,Check exchange rate,2,1.03
5309,Check exchange rate,3,0.96
5309,Check exchange rate,4,0.89
5309,Check exchange rate,5,1.1
5309,Check exchange rate,6,1.14
5309,Check exchange rate,7,1.1
5309,Check exchange rate,8,1.09
5309,Check exchange rate,9,0.96
5309,Check exchange rate,10,1.02
5309,Check exchange rate,11,0.92
5309,Check exchange rate,12,0.99
5309,Pays by card,13,
5310,Check-in,1,
5310,Check exchange rate,2,0.97
5310,Check exchange rate,3,1.0
5310,Check exchange rate,4,0.88
5310,Check exchange rate,5,1.04
5310,Check exchange rate,6,0.96
5310,Check exchange rate,7,1.02
5310,Check exchange rate,8,0.98
5310,Check exchange rate,9,1.09
5310,Check exchange rate,10,1.05
5310,Check exchange rate,11,0.94
5310,Check exchange rate,12,1.01
5310,Pays by card,13,
5311,Check-in,1,
5311,Check exchange rate,2,0.78
5311,Check exchange rate,3,1.04
5311,Check exchange rate,4,0.85
5311,Check exchange rate,5,1.03
5311,Check exchange rate,6,0.97
5311,Check exchange rate,7,1.14
