case_id,activity,event_order,exchange_rate
6101,Check exchange rate,2,1.14
6101,Check exchange rate,3,0.84
6101,Check exchange rate,4,0.79
6101,Check exchange rate,5,1.09
6101,Check exchange rate,6,0.89
6101,Check exchange rate,7,0.88
6101,Check exchange rate,8,1.08
6101,Check exchange rate,9,1.18
6101,Check exchange rate,10,0.97
6101,Check exchange rate,11,0.98
6101,Check exchange rate,12,0.88
6101,Pays by card,13,
6102,Check-in,1,
6102,Check exchange rate,2,1.02
6102,Check exchange rate,3,0.99
6102,Check exchange rate,4,1.01
6102,Check exchange rate,5,1.01
6102,Check exchange rate,6,1.27
6102,Check exchange rate,7,1.12
6102,Check exchange rate,8,1.06
6102,Check exchange rate,9,0.91
6102,Check exchange rate,10,1.1
6102,Check exchange rate,11,0.87
6102,Check exchange rate,12,0.98
6102,Pays cash,13,
6103,Check-in,1,
6103,Check exchange rate,2,0.94
6103,Check exchange rate,3,0.96
6103,Check exchange rate,4,0.98
6103,Check exchange rate,5,0.88
6103,Check exchange rate,6,1.15
6103,Check exchange rate,7,0.93
6103,Check exchange rate,8,0.89
6103,Check exchange rate,9,0.96
6103,Check exchange rate,10,1.12
6103,Check exchange rate,11,1.15
6103,Check exchange rate,12,1.09
6103,Pays cash,13,
6104,Check-in,1,
6104,Check exchange rate,2,1.08
6104,Check exchange rate,3,0.97
6104,Check exchange rate,4,1.04
6104,Check exchange rate,5,0.93
6104,Check exchange rate,6,1.1
6104,Check exchange rate,7,0.92
6104,Check exchange rate,8,1.02
6104,Check exchange rate,9,1.08
6104,Check exchange rate,10,0.97
6104,Check exchange rate,11,1.1
6104,Check exchange rate,12,0.91
6104,Pays by card,13,
6105,Check-in,1,
6105,Check exchange rate,2,0.87
6105,Check exchange rate,3,1.01
6105,Check exchange rate,4,1.05
6105,Check exchange rate,5,0.91
6105,Check exchange rate,6,1.02
6105,Check exchange rate,7,1.05
6105,Check exchange rate,8,0.96
6105,Check exchange rate,9,0.9
6105,Check exchange rate,10,1.11
6105,Check exchange rate,11,1.01
6105,Check exchange rate,12,0.87
6105,Pays by card,13,
6106,Check-in,1,
6106,Check exchange rate,2,0.93
6106,Check exchange rate,3,0.96
6106,Check exchange rate,4,1.15
6106,Check exchange rate,5,1.03
6106,Check exchange rate,6,0.96
6106,Check exchange rate,7,0.99
6106,Check exchange rate,8,0.98
6106,Check exchange rate,9,1.07
6106,Check exchange rate,10,0.9
6106,Check exchange rate,11,1.01
6106,Check exchange rate,12,1.14
6106,Pays by card,13,
6107,Check-in,1,
6107,Check exchange rate,2,0.89
6107,Check exchange rate,3,0.98
6107,Check exchange rate,4,1.07
6107,Check exchange rate,5,0.9
6107,Check exchange rate,6,1.14
6107,Check exchange rate,7,1.1
6107,Check exchange rate,8,0.84
6107,Check exchange rate,9,0.93
6107,Check exchange rate,10,0.93
6107,Check exchange rate,11,0.93
6107,Check exchange rate,12,0.96
6107,Pays by card,13,
6108,Check-in,1,
6108,Check exchange rate,2,0.85
6108,Check exchange rate,3,1.05
6108,Check exchange rate,4,0.98
6108,Check exchange rate,5,1.0
6108,Check exchange rate,6,0.95
6108,Check exchange rate,7,1.06
6108,Check exchange rate,8,1.11
6108,Check exchange rate,9,0.92
6108,Check exchange rate,10,0.97
6108,Check exchange rate,11,0.9
6108,Check exchange rate,12,1.14
6108,Pays by card,13,
6109,Check-in,1,
6109,Check exchange rate,2,0.97
6109,Check exchange rate,3,0.95
6109,Check exchange rate,4,1.01
6109,Check exchange rate,5,0.88
6109,Check exchange rate,6,1.01
6109,Check exchange rate,7,0.86
6109,Check exchange rate,8,1.07
6109,Check exchange rate,9,1.07
6109,Check exchange rate,10,1.04
6109,Check exchange rate,11,1.08
6109,Check exchange rate,12,0.96
6109,Pays by card,13,
6110,Check-in,1,
6110,Check exchange rate,2,1.11
6110,Check exchange rate,3,0.99
6110,Check exchange rate,4,0.88
6110,Check exchange rate,5,1.06
6110,Check exchange rate,6,0.95
6110,Check exchange rate,7,1.1
6110,Check exchange rate,8,0.95
6110,Check exchange rate,9,1.08
6110,Check exchange rate,10,1.12
6110,Check exchange rate,11,0.96
6110,Check exchange rate,12,0.9
6110,Pays cash,13,
6111,Check-in,1,
6111,Check exchange rate,2,1.12
6111,Check exchange rate,3,0.94
6111,Check exchange rate,4,0.8
6111,Check exchange rate,5,1.05
6111,Check exchange rate,6,0.94
6111,Check exchange rate,7,1.0
6111,Check exchange rate,8,0.96
6111,Check exchange rate,9,0.98
6111,Check exchange rate,10,0.9
6111,Check exchange rate,11,1.07
6111,Check exchange rate,12,1.13
6111,Pays by card,13,
6112,Check-in,1,
6112,Check exchange rate,2,1.01
6112,Check exchange rate,3,0.98
6112,Check exchange rate,4,1.16
6112,Check exchange rate,5,0.91
6112,Check exchange rate,6,1.24
6112,Check exchange rate,7,1.18
6112,Check exchange rate,8,1.05
6112,Check exchange rate,9,1.19
6112,Check exchange rate,10,1.04
6112,Check exchange rate,11,1.2
6112,Check exchange rate,12,1.02
6112,Pays cash,13,
6113,Check-in,1,
6113,Check exchange rate,2,0.93
6113,Check exchange rate,3,0.98
6113,Check exchange rate,4,1.17
6113,Check exchange rate,5,0.99
6113,Check exchange rate,6,0.87
6113,Check exchange rate,7,1.17
6113,Check exchange rate,8,0.93
6113,Check exchange rate,9,0.84
6113,Check exchange rate,10,1.01
6113,Check exchange rate,11,0.88
6113,Check exchange rate,12,0.96
6113,Pays by card,13,
6114,Check-in,1,
6114,Check exchange rate,2,1.02
6114,Check exchange rate,3,1.03
6114,Check exchange rate,4,0.99
6114,Check exchange rate,5,1.01
6114,Check exchange rate,6,0.96
6114,Check exchange rate,7,1.12
6114,Check exchange rate,8,1.11
6114,Check exchange rate,9,1.01
6114,Check exchange rate,10,1.13
6114,Check exchange rate,11,1.06
6114,Check exchange rate,12,0.97
6114,Pays cash,13,
6115,Check-in,1,
6115,Check exchange rate,2,1.01
6115,Check exchange rate,3,1.0
6115,Check exchange rate,4,0.9
6115,Check exchange rate,5,1.03
6115,Check exchange rate,6,0.93
6115,Check exchange rate,7,1.14
6115,Check exchange rate,8,1.21
6115,Check exchange rate,9,1.24
6115,Check exchange rate,10,0.98
6115,Check exchange rate,11,1.05
6115,Check exchange rate,12,1.03
6115,Pays cash,13,
6116,Check-in,1,
6116,Check exchange rate,2,0.91
6116,Check exchange rate,3,0.85
6116,Check exchange rate,4,1.04
6116,Check exchange rate,5,0.8
6116,Check exchange rate,6,0.95
6116,Check exchange rate,7,0.84
6116,Check exchange rate,8,1.04
6116,Check exchange rate,9,0.95
6116,Check exchange rate,10,0.91
6116,Check exchange rate,11,0.73
6116,Check exchange rate,12,1.05
6116,Pays by card,13,
6117,Check-in,1,
6117,Check exchange rate,2,1.04
6117,Check exchange rate,3,0.99
6117,Check exchange rate,4,1.0
6117,Check exchange rate,5,0.99
6117,Check exchange rate,6,0.9
6117,Check exchange rate,7,0.85
6117,Check exchange rate,8,1.01
6117,Check exchange rate,9,0.75
6117,Check exchange rate,10,1.01
6117,Check exchange rate,11,1.18
6117,Check exchange rate,12,1.05
6117,Pays by card,13,
6118,Check-in,1,
6118,Check exchange rate,2,0.91
6118,Check exchange rate,3,0.96
6118,Check exchange rate,4,0.99
6118,Check exchange rate,5,0.97
6118,Check exchange rate,6,0.95
6118,Check exchange rate,7,0.93
6118,Check exchange rate,8,0.95
6118,Check exchange rate,9,1.01
6118,Check exchange rate,10,1.05
6118,Check exchange rate,11,1.05
6118,Check exchange rate,12,0.82
6118,Pays by card,13,
6119,Check-in,1,
6119,Check exchange rate,2,1.04
6119,Check exchange rate,3,0.87
6119,Check exchange rate,4,1.11
6119,Check exchange rate,5,0.96
6119,Check exchange rate,6,0.97
6119,Check exchange rate,7,1.13
6119,Check exchange rate,8,1.03
6119,Check exchange rate,9,1.05
6119,Check exchange rate,10,1.17
6119,Check exchange rate,11,0.9
6119,Check exchange rate,12,1.07
6119,Pays cash,13,
6120,Check-in,1,
6120,Check exchange rate,2,0.9
6120,Check exchange rate,3,0.88
6120,Check exchange rate,4,0.86
6120,Check exchange rate,5,0.87
6120,Check exchange rate,6,1.15
6120,Check exchange rate,7,1.1
6120,Check exchange rate,8,0.95
6120,Check exchange rate,9,0.87
6120,Check exchange rate,10,1.05
6120,Check exchange rate,11,0.82
6120,Check exchange rate,12,0.8
6120,Pays by card,13,
6121,Check-in,1,
6121,Check exchange rate,2,1.09
6121,Check exchange rate,3,1.05
6121,Check exchange rate,4,0.93
6121,Check exchange rate,5,1.04
6121,Check exchange rate,6,0.89
6121,Check exchange rate,7,0.84
6121,Check exchange rate,8,1.25
6121,Check exchange rate,9,1.08
6121,Check exchange rate,10,0.76
6121,Check exchange rate,11,1.03
6121,Check exchange rate,12,1.0
6121,Pays by card,13,
6122,Check-in,1,
6122,Check exchange rate,2,0.96
6122,Check exchange rate,3,1.13
6122,Check exchange rate,4,0.9
6122,Check exchange rate,5,0.96
6122,Check exchange rate,6,0.88
6122,Check exchange rate,7,1.02
6122,Check exchange rate,8,0.97
6122,Check exchange rate,9,0.91
6122,Check exchange rate,10,0.96
6122,Check exchange rate,11,0.92
6122,Check exchange rate,12,1.1
6122,Pays by card,13,
6123,Check-in,1,
6123,Check exchange rate,2,1.05
6123,Check exchange rate,3,0.91
6123,Check exchange rate,4,1.17
6123,Check exchange rate,5,0.83
6123,Check exchange rate,6,0.96
6123,Check exchange rate,7,0.99
6123,Check exchange rate,8,1.05
6123,Check exchange rate,9,1.04
6123,Check exchange rate,10,0.9
6123,Check exchange rate,11,0.9
6123,Check exchange rate,12,0.85
6123,Pays by card,13,
6124,Check-in,1,
6124,Check exchange rate,2,1.13
6124,Check exchange rate,3,1.11
6124,Check exchange rate,4,0.95
6124,Check exchange rate,5,0.98
6124,Check exchange rate,6,0.91
6124,Check exchange rate,7,1.13
6124,Check exchange rate,8,0.88
6124,Check exchange rate,9,1.09
6124,Check exchange rate,10,0.88
6124,Check exchange rate,11,1.11
6124,Check exchange rate,12,1.07
6124,Pays cash,13,
6125,Check-in,1,
6125,Check exchange rate,2,1.09
6125,Check exchange rate,3,0.9
6125,Check exchange rate,4,1.0
6125,Check exchange rate,5,0.72
6125,Check exchange rate,6,0.76
6125,Check exchange rate,7,1.16
6125,Check exchange rate,8,1.06
6125,Check exchange rate,9,1.03
6125,Check exchange rate,10,1.14
6125,Check exchange rate,11,1.25
6125,Check exchange rate,12,0.86
6125,Pays by card,13,
6126,Check-in,1,
6126,Check exchange rate,2,0.9
6126,Check exchange rate,3,0.98
6126,Check exchange rate,4,0.91
6126,Check exchange rate,5,0.75
6126,Check exchange rate,6,0.92
6126,Check exchange rate,7,1.04
6126,Check exchange rate,8,0.69
6126,Check exchange rate,9,1.06
6126,Check exchange rate,10,0.88
6126,Check exchange rate,11,0.96
6126,Check exchange rate,12,0.87
6126,Pays by card,13,
6127,Check-in,1,
6127,Check exchange rate,2,0.89
6127,Check exchange rate,3,1.07
6127,Check exchange rate,4,0.91
6127,Check exchange rate,5,1.0
6127,Check exchange rate,6,0.97
6127,Check exchange rate,7,1.11
6127,Check exchange rate,8,0.89
6127,Check exchange rate,9,1.16
6127,Check exchange rate,10,1.04
6127,Check exchange rate,11,0.87
6127,Check exchange rate,12,0.95
6127,Pays by card,13,
6128,Check-in,1,
6128,Check exchange rate,2,1.05
6128,Check exchange rate,3,0.89
6128,Check exchange rate,4,0.94
6128,Check exchange rate,5,0.96
6128,Check exchange rate,6,1.01
6128,Check exchange rate,7,1.05
6128,Check exchange rate,8,1.02
6128,Check exchange rate,9,0.99
6128,Check exchange rate,10,1.02
6128,Check exchange rate,11,1.02
6128,Check exchange rate,12,1.02
6128,Pays by card,13,
6129,Check-in,1,
6129,Check exchange rate,2,1.03
6129,Check exchange rate,3,1.15
6129,Check exchange rate,4,1.17
6129,Check exchange rate,5,1.01
6129,Check exchange rate,6,1.17
6129,Check exchange rate,7,0.95
6129,Check exchange rate,8,1.09
6129,Check exchange rate,9,1.12
6129,Check exchange rate,10,1.0
6129,Check exchange rate,11,0.84
6129,Check exchange rate,12,0.94
6129,Pays cash,13,
6130,Check-in,1,
6130,Check exchange rate,2,0.77
6130,Check exchange rate,3,1.07
6130,Check exchange rate,4,1.08
6130,Check exchange rate,5,0.78
6130,Check exchange rate,6,1.05
6130,Check exchange rate,7,0.94
6130,Check exchange rate,8,0.87
6130,Check exchange rate,9,1.12
6130,Check exchange rate,10,1.04
6130,Check exchange rate,11,1.2
6130,Check exchange rate,12,1.08
6130,Pays by card,13,
6131,Check-in,1,
6131,Check exchange rate,2,1.18
6131,Check exchange rate,3,0.87
6131,Check exchange rate,4,1.12
6131,Check exchange rate,5,0.86
6131,Check exchange rate,6,0.87
6131,Check exchange rate,7,1.27
6131,Check exchange rate,8,1.02
6131,Check exchange rate,9,1.12
6131,Check exchange rate,10,1.16
6131,Check exchange rate,11,1.04
6131,Check exchange rate,12,0.89
6131,Pays cash,13,
6132,Check-in,1,
6132,Check exchange rate,2,1.12
6132,Check exchange rate,3,1.0
6132,Check exchange rate,4,1.12
6132,Check exchange rate,5,0.98
6132,Check exchange rate,6,0.91
6132,Check exchange rate,7,1.0
6132,Check exchange rate,8,0.98
6132,Check exchange rate,9,1.0
6132,Check exchange rate,10,1.16
6132,Check exchange rate,11,0.96
6132,Check exchange rate,12,0.98
6132,Pays cash,13,
6133,Check-in,1,
6133,Check exchange rate,2,1.18
6133,Check exchange rate,3,0.91
6133,Check exchange rate,4,0.9
6133,Check exchange rate,5,1.2
6133,Check exchange rate,6,0.89
6133,Check exchange rate,7,1.02
6133,Check exchange rate,8,0.9
6133,Check exchange rate,9,0.96
6133,Check exchange rate,10,0.77
6133,Check exchange rate,11,0.89
6133,Check exchange rate,12,0.72
6133,Pays by card,13,
6134,Check-in,1,
6134,Check exchange rate,2,1.17
6134,Check exchange rate,3,0.96
6134,Check exchange rate,4,0.85
6134,Check exchange rate,5,0.84
6134,Check exchange rate,6,0.96
6134,Check exchange rate,7,1.02
6134,Check exchange rate,8,1.01
6134,Check exchange rate,9,1.06
6134,Check exchange rate,10,1.14
6134,Check exchange rate,11,0.91
6134,Check exchange rate,12,0.98
6134,Pays by card,13,
6135,Check-in,1,
6135,Check exchange rate,2,1.02
6135,Check exchange rate,3,0.95
6135,Check exchange rate,4,0.96
6135,Check exchange rate,5,0.97
6135,Check exchange rate,6,0.88
6135,Check exchange rate,7,0.91
6135,Check exchange rate,8,0.89
6135,Check exchange rate,9,1.04
6135,Check exchange rate,10,0.91
6135,Check exchange rate,11,1.06
6135,Check exchange rate,12,0.97
6135,Pays by card,13,
6136,Check-in,1,
6136,Check exchange rate,2,0.93
6136,Check exchange rate,3,1.11
6136,Check exchange rate,4,0.9
6136,Check exchange rate,5,0.97
6136,Check exchange rate,6,1.02
6136,Check exchange rate,7,0.95
6136,Check exchange rate,8,1.03
6136,Check exchange rate,9,0.88
6136,Check exchange rate,10,1.03
6136,Check exchange rate,11,0.98
6136,Check exchange rate,12,0.95
6136,Pays by card,13,
6137,Check-in,1,
6137,Check exchange rate,2,1.05
6137,Check exchange rate,3,0.92
6137,Check exchange rate,4,1.0
6137,Check exchange rate,5,1.04
6137,Check exchange rate,6,1.01
6137,Check exchange rate,7,1.16
6137,Check exchange rate,8,1.07
6137,Check exchange rate,9,0.83
6137,Check exchange rate,10,0.97
6137,Check exchange rate,11,1.01
6137,Check exchange rate,12,0.89
6137,Pays by card,13,
6138,Check-in,1,
6138,Check exchange rate,2,1.03
6138,Check exchange rate,3,0.88
6138,Check exchange rate,4,0.86
6138,Check exchange rate,5,0.93
6138,Check exchange rate,6,1.01
6138,Check exchange rate,7,0.94
6138,Check exchange rate,8,0.95
6138,Check exchange rate,9,0.93
6138,Check exchange rate,10,0.98
6138,Check exchange rate,11,0.87
6138,Check exchange rate,12,1.19
6138,Pays by card,13,
6139,Check-in,1,
6139,Check exchange rate,2,0.73
6139,Check exchange rate,3,0.93
6139,Check exchange rate,4,0.81
6139,Check exchange rate,5,0.87
6139,Check exchange rate,6,0.85
6139,Check exchange rate,7,0.76
6139,Check exchange rate,8,0.94
6139,Check exchange rate,9,1.09
6139,Check exchange rate,10,1.01
6139,Check exchange rate,11,0.91
6139,Check exchange rate,12,0.81
6139,Pays by card,13,
6140,Check-in,1,
6140,Check exchange rate,2,1.02
6140,Check exchange rate,3,0.96
6140,Check exchange rate,4,0.97
6140,Check exchange rate,5,0.98
6140,Check exchange rate,6,1.05
6140,Check exchange rate,7,0.89
6140,Check exchange rate,8,1.1
6140,Check exchange rate,9,1.03
6140,Check exchange rate,10,1.11
6140,Check exchange rate,11,0.93
6140,Check exchange rate,12,1.26
6140,Pays by card,13,
6141,Check-in,1,
6141,Check exchange rate,2,1.0
6141,Check exchange rate,3,1.07
6141,Check exchange rate,4,0.92
6141,Check exchange rate,5,1.06
6141,Check exchange rate,6,1.06
6141,Check exchange rate,7,0.98
6141,Check exchange rate,8,0.97
6141,Check exchange rate,9,0.98
6141,Check exchange rate,10,0.96
6141,Check exchange rate,11,0.9
6141,Check exchange rate,12,0.85
6141,Pays by card,13,
6142,Check-in,1,
6142,Check exchange rate,2,0.9
6142,Check exchange rate,3,0.93
6142,Check exchange rate,4,1.16
6142,Check exchange rate,5,0.96
6142,Check exchange rate,6,1.09
6142,Check exchange rate,7,0.92
6142,Check exchange rate,8,1.08
6142,Check exchange rate,9,0.71
6142,Check exchange rate,10,1.03
6142,Check exchange rate,11,0.97
6142,Check exchange rate,12,0.83
6142,Pays by card,13,
6143,Check-in,1,
6143,Check exchange rate,2,1.02
6143,Check exchange rate,3,1.08
6143,Check exchange rate,4,0.93
6143,Check exchange rate,5,0.99
6143,Check exchange rate,6,0.94
6143,Check exchange rate,7,1.1
6143,Check exchange rate,8,0.93
6143,Check exchange rate,9,1.17
6143,Check exchange rate,10,1.01
6143,Check exchange rate,11,1.03
6143,Check exchange rate,12,0.74
6143,Pays by card,13,
6144,Check-in,1,
6144,Check exchange rate,2,1.01
6144,Check exchange rate,3,0.88
6144,Check exchange rate,4,0.75
6144,Check exchange rate,5,1.01
6144,Check exchange rate,6,1.0
6144,Check exchange rate,7,0.79
6144,Check exchange rate,8,0.81
6144,Check exchange rate,9,0.95
6144,Check exchange rate,10,1.06
6144,Check exchange rate,11,1.04
6144,Check exchange rate,12,1.05
6144,Pays by card,13,
6145,Check-in,1,
6145,Check exchange rate,2,1.08
6145,Check exchange rate,3,0.96
6145,Check exchange rate,4,1.2
6145,Check exchange rate,5,0.88
6145,Check exchange rate,6,0.89
6145,Check exchange rate,7,0.93
6145,Check exchange rate,8,1.08
6145,Check exchange rate,9,0.98
6145,Check exchange rate,10,0.93
6145,Check exchange rate,11,0.84
6145,Check exchange rate,12,1.09
6145,Pays by card,13,
6146,Check-in,1,
6146,Check exchange rate,2,1.03
6146,Check exchange rate,3,0.94
6146,Check exchange rate,4,0.96
6146,Check exchange rate,5,1.14
6146,Check exchange rate,6,0.92
6146,Check exchange rate,7,1.11
6146,Check exchange rate,8,0.86
6146,Check exchange rate,9,0.96
6146,Check exchange rate,10,0.99
6146,Check exchange rate,11,1.1
6146,Check exchange rate,12,1.19
6146,Pays cash,13,
6147,Check-in,1,
6147,Check exchange rate,2,0.96
6147,Check exchange rate,3,1.12
6147,Check exchange rate,4,1.16
6147,Check exchange rate,5,0.99
6147,Check exchange rate,6,1.12
6147,Check exchange rate,7,0.99
6147,Check exchange rate,8,1.02
6147,Check exchange rate,9,1.15
6147,Check exchange rate,10,1.18
6147,Check exchange rate,11,1.03
6147,Check exchange rate,12,1.08
6147,Pays cash,13,
6148,Check-in,1,
6148,Check exchange rate,2,1.2
6148,Check exchange rate,3,1.02
6148,Check exchange rate,4,0.91
6148,Check exchange rate,5,1.11
6148,Check exchange rate,6,1.07
6148,Check exchange rate,7,0.93
6148,Check exchange rate,8,0.94
6148,Check exchange rate,9,1.12
6148,Check exchange rate,10,1.09
6148,Check exchange rate,11,0.83
6148,Check exchange rate,12,1.08
6148,Pays cash,13,
6149,Check-in,1,
6149,Check exchange rate,2,1.0
6149,Check exchange rate,3,0.87
6149,Check exchange rate,4,0.96
6149,Check exchange rate,5,0.9
6149,Check exchange rate,6,0.98
